hotel_id,name,city,neighborhood,distance_km,price_per_night,rating,review_count,amenities,available_rooms
H6440,Mandarin Oriental Collection Chennai,Chennai,Residential Area,7.0,424,3.9,3009,Library|Garden|Tennis Court|EV Charging|Pet Friendly|Wheelchair Accessible|Rooftop Lounge|Hot Tub|Room Service|Restaurant|Golf Course|Non-Smoking,43
H6441,Tokyu Resort Tel Aviv,Tel Aviv,Commercial Zone,25.3,73,3.1,938,Library|Pet Friendly|Garden|Kitchen,16
H6442,DoubleTree Toronto University Area Tower,Toronto,University Area,32.4,34,2.5,439,Garden|Pool|Airport Shuttle,32
H6443,Westin Cebu Residential Area Beach Resort,Cebu,Residential Area,28.9,56,3.9,859,Parking|Restaurant|Gym|Kids Club|Golf Course,35
H6444,Fraser Suites Amman Commercial Zone City Hotel,Amman,Commercial Zone,23.8,155,3.3,4004,Parking|Minibar|Coworking Space|Balcony|Safe|EV Charging|Pet Friendly,39
H6445,Meriton Palace Kuwait City,Kuwait City,Residential Area,28.1,406,3.8,5487,Cinema Room|Concierge|Airport Shuttle|Wheelchair Accessible|Gym|Pool|Yoga Studio|Spa|Bar|Breakfast Included,26
H6446,JW Marriott Anchorage Airport Area Hotel,Anchorage,Airport Area,15.4,427,3.8,6718,Breakfast Included|Safe|Wheelchair Accessible|24hr Front Desk|Concierge|Cinema Room|Balcony|Room Service|Kitchen|Garden|Non-Smoking,57
H6447,Novotel Airport Hotel Madrid,Madrid,Commercial Zone,25.8,64,3.2,3929,24hr Front Desk|WiFi|Kids Club|Beach Access|Breakfast Included|Non-Smoking,5
H6448,Dormy Inn Melbourne Commercial Zone Airport Hotel,Melbourne,Commercial Zone,10.4,67,3.8,1535,Beach Access|Coworking Space|Laundry|Safe|Balcony,33
H6449,Park Hyatt Moscow Suburbs Beach Resort,Moscow,Suburbs,21.6,295,4.4,1290,Safe|Kids Club|Breakfast Included|Hot Tub|Pet Friendly|Airport Shuttle|Cinema Room|Parking|Library,75
H6450,Shilla Beach Resort Jakarta,Jakarta,Commercial Zone,21.5,165,3.4,2005,EV Charging|Kids Club|Balcony|Business Center|Kitchen|Beach Access|Room Service|Non-Smoking,8
H6451,Grand Hyatt Tower Washington DC,Washington DC,University Area,27.6,261,4.9,8029,Room Service|Cinema Room|24hr Front Desk|Airport Shuttle|Tennis Court|Beach Access|Restaurant|Sauna|Laundry|Pool|Yoga Studio|Safe|Bar|Non-Smoking|Concierge|Kitchen,42
H6452,Oaks Hotels Collection Santiago,Santiago,Downtown,27.6,369,4.6,603,Golf Course|Hot Tub|Business Center|Minibar|Kitchen|Room Service|Wheelchair Accessible|Gym|Spa|Rooftop Lounge|24hr Front Desk,68
H6453,One&Only Singapore Novena Boutique Hotel,Singapore,Novena,32.4,54,3.4,695,Sauna|EV Charging,33
H6454,Kempinski Houston Airport Area Suites,Houston,Airport Area,34.9,141,3.9,777,Coworking Space|Garden|Library|Spa|Rooftop Lounge|Golf Course|Breakfast Included,36
H6455,Park Hyatt Tokyo Asakusa Hotel,Tokyo,Asakusa,29.5,488,4.5,9481,Spa|Gym|Sauna|Hot Tub|Beach Access|Pet Friendly|Balcony|24hr Front Desk|Room Service|Minibar|Breakfast Included|Coworking Space|Golf Course|EV Charging|Cinema Room,63
H6456,Oberoi Resort Istanbul,Istanbul,Kadikoy,25.1,218,3.5,6847,WiFi|Non-Smoking|Concierge|EV Charging|Airport Shuttle|Parking|Sauna|Bar,58
H6457,Hampton Inn Beach Resort Lima,Lima,City Center,6.8,125,3.4,3936,24hr Front Desk|Concierge|Parking|Pool|Golf Course|Safe,72
H6458,Okura Inn Chengdu,Chengdu,Downtown,24.0,378,4.1,2648,Golf Course|Non-Smoking|Business Center|Pool|EV Charging|Tennis Court|Bar|Laundry|Minibar|Pet Friendly|Coworking Space|Balcony,14
H6459,Corinthia Portland Old Town Palace,Portland,Old Town,18.0,36,3.1,1124,Safe|Tennis Court|Restaurant,13
H6460,Fairmont Hotel Frankfurt,Frankfurt,Altstadt,15.1,405,3.6,362,Hot Tub|Minibar|Non-Smoking|Coworking Space|Kids Club|EV Charging|Concierge|Pool|Gym,22
H6461,Rocco Forte Panama City University Area Residence,Panama City,University Area,9.9,134,4.5,4347,EV Charging|Minibar|Golf Course|Restaurant|Yoga Studio|Hot Tub|Safe|24hr Front Desk|Airport Shuttle,49
H6462,Wyndham Palace Melbourne,Melbourne,Waterfront,17.7,303,3.6,9457,Parking|Golf Course|Kids Club|24hr Front Desk|Wheelchair Accessible|Safe|Hot Tub,3
H6463,Waldorf Astoria New York Brooklyn Plaza,New York,Brooklyn,15.9,39,2.6,1406,Golf Course|Kitchen|Minibar|Pet Friendly|Parking,78
H6464,Fairmont Plaza London,London,Camden,2.3,68,3.8,3343,Minibar|Bar|Rooftop Lounge|Cinema Room|Hot Tub,56
H6465,Hilton Grand Shenzhen,Shenzhen,Business District,2.2,45,2.5,1698,Business Center|Beach Access,76
H6466,Novotel Palace Osaka,Osaka,City Center,13.9,268,4.1,573,Laundry|Library|WiFi|Restaurant|Golf Course|Cinema Room|Gym|Kids Club|Business Center|Non-Smoking,6
H6467,Hilton Bogota Commercial Zone Inn,Bogota,Commercial Zone,34.6,413,4.5,7300,EV Charging|Rooftop Lounge|Coworking Space|24hr Front Desk|Room Service|Kids Club|Garden|Concierge|Sauna,10
H6468,Dorchester Collection Delhi Aerocity Hotel,Delhi,Aerocity,9.2,340,4.7,7797,Safe|Bar|Laundry|Breakfast Included|Pool|Cinema Room|Parking,10
H6469,Jumeirah Inn Dhaka,Dhaka,Waterfront,8.9,103,4.2,3841,WiFi|Golf Course|Gym|24hr Front Desk|Wheelchair Accessible|Safe|Hot Tub,48
H6470,Novotel Tower Seattle,Seattle,University Area,11.2,64,2.5,1527,Balcony|Pet Friendly,56
H6471,Park Hyatt Tokyo Shinjuku City Hotel,Tokyo,Shinjuku,7.8,1112,4.8,8758,Non-Smoking|Room Service|Garden|Bar|Concierge|Pool|Coworking Space|Business Center|Kids Club|Spa|Pet Friendly,47
H6472,Oberoi Beach Resort Casablanca,Casablanca,Suburbs,33.1,154,4.2,2614,Business Center|Minibar|Gym|Non-Smoking|Bar|Yoga Studio|Tennis Court,40
H6473,Emaar Hospitality Resort Denver,Denver,Suburbs,25.9,286,3.5,2556,Room Service|WiFi|Balcony|Pet Friendly|Golf Course|Hot Tub|24hr Front Desk|Non-Smoking,66
H6474,Minor Hotels Osaka Suburbs Lodge,Osaka,Suburbs,3.7,163,3.4,1196,Garden|Rooftop Lounge|Pool|Hot Tub|Safe|Bar|Restaurant,11
H6475,Four Seasons Lodge Washington DC,Washington DC,Commercial Zone,4.8,117,3.3,1788,Rooftop Lounge|Laundry|Coworking Space|Non-Smoking|Library,70
H6476,Peninsula Resort Boston,Boston,University Area,15.4,28,3.3,1931,Rooftop Lounge|Kitchen|Sauna,50
H6477,Hampton Inn Lima Old Town Lodge,Lima,Old Town,4.2,504,4.0,10339,Pet Friendly|Hot Tub|Minibar|Kids Club|Non-Smoking|Safe|Airport Shuttle|Spa|Business Center|Garden|Kitchen|Sauna,3
H6478,Westin Residence Raleigh,Raleigh,Residential Area,5.8,167,4.1,2235,Golf Course|24hr Front Desk|Airport Shuttle|Pet Friendly,68
H6479,APA Hotel Grand Kuala Lumpur,Kuala Lumpur,Downtown,23.0,650,4.8,11411,Tennis Court|Coworking Space|Beach Access|24hr Front Desk|Garden|Kitchen|Hot Tub|Parking|Library|Safe|Airport Shuttle|Rooftop Lounge|Pool,76
H6480,Dormy Inn Grand San Diego,San Diego,Residential Area,18.9,143,4.0,4201,24hr Front Desk|Parking|Room Service|Yoga Studio|Gym|Wheelchair Accessible,20
H6481,JW Marriott Lodge Prague,Prague,Suburbs,26.3,57,4.2,1031,Library|Pool|Garden|Minibar|Rooftop Lounge,15
H6482,Paramount Lima Downtown Boutique Hotel,Lima,Downtown,10.6,200,4.3,1497,Wheelchair Accessible|Beach Access|Coworking Space|Sauna|Spa|Breakfast Included|Minibar,56
H6483,Fraser Suites Honolulu University Area Grand,Honolulu,University Area,18.7,118,4.0,9157,Airport Shuttle|Breakfast Included|EV Charging|Safe|Library|Restaurant|Garden|Gym|Bar|Beach Access,59
H6484,Novotel Hyderabad Business District Resort,Hyderabad,Business District,21.8,472,4.1,8162,Tennis Court|Kitchen|Parking|Beach Access|Concierge|Rooftop Lounge|Kids Club|Business Center|Bar|Sauna|24hr Front Desk,53
H6485,Dusit Thani Residence Lagos,Lagos,Waterfront,7.7,143,4.0,6238,Concierge|Beach Access|Pool|Room Service|EV Charging|Kids Club|Balcony,30
H6486,Rotana Houston Suburbs Palace,Houston,Suburbs,3.4,170,4.7,5435,Parking|Kitchen|Laundry|WiFi|Balcony|Room Service|24hr Front Desk|Coworking Space|Hot Tub|Spa|Library|Pool,15
H6487,Centara Lodge Tahiti,Tahiti,Waterfront,27.8,166,4.3,2923,Minibar|Breakfast Included|Library|EV Charging|Cinema Room|Balcony,68
H6488,Crowne Plaza Raleigh Downtown Tower,Raleigh,Downtown,10.1,172,4.2,7357,Non-Smoking|Restaurant|Pool|Parking|Bar|Tennis Court|Yoga Studio|Cinema Room|Coworking Space|Hot Tub|Balcony|Safe,66
H6489,DoubleTree Collection Raleigh,Raleigh,Residential Area,7.2,219,4.7,5362,Concierge|Non-Smoking|Tennis Court|Restaurant|Gym|WiFi|Kitchen,6
H6490,Crowne Plaza Kuwait City Residential Area Suites,Kuwait City,Residential Area,22.8,415,3.6,3968,Pet Friendly|Safe|Coworking Space|Breakfast Included|Laundry|Pool|Room Service|Tennis Court|Airport Shuttle,21
H6491,Rocco Forte Tokyo Ikebukuro Airport Hotel,Tokyo,Ikebukuro,6.9,196,4.1,2370,Spa|Wheelchair Accessible|Minibar|Non-Smoking,34
H6492,Melia Colombo University Area Collection,Colombo,University Area,17.0,127,3.8,1112,Concierge|Business Center|Kids Club|Parking|Pet Friendly|Golf Course|EV Charging|Breakfast Included,20
H6493,Hyatt Santiago Business District Beach Resort,Santiago,Business District,18.7,325,4.0,864,Restaurant|Garden|Beach Access|Coworking Space|Non-Smoking|24hr Front Desk|Parking|Room Service|EV Charging|Minibar|Pool,58
H6494,Belmond Beach Resort Lima,Lima,Suburbs,6.3,1165,4.3,7919,Balcony|Pool|Restaurant|Hot Tub|Wheelchair Accessible|Minibar|Library|Kids Club|Beach Access,10
H6495,Dormy Inn Grand Sao Paulo,Sao Paulo,Business District,7.0,167,3.1,763,Yoga Studio|WiFi|Tennis Court|Beach Access|Pool,55
H6496,Four Seasons City Hotel Detroit,Detroit,Old Town,18.6,481,3.8,3887,Hot Tub|Cinema Room|Garden|Golf Course|Coworking Space|Minibar|Tennis Court,71
H6497,Kempinski Auckland Downtown Plaza,Auckland,Downtown,15.6,136,3.5,1029,Wheelchair Accessible|Kitchen|Rooftop Lounge|WiFi|Gym|Restaurant,25
H6498,FIVE Hotels Zurich Old Town Resort,Zurich,Old Town,3.1,178,3.9,2987,Parking|Pool|Tennis Court|Laundry|Spa|Bar|Restaurant,9
H6499,Hampton Inn Denver Airport Area Suites,Denver,Airport Area,13.0,65,3.9,2702,Yoga Studio|Pool|Spa|Concierge|Safe|Restaurant,63
H6500,Ritz-Carlton St Louis Airport Area Plaza,St Louis,Airport Area,25.4,124,4.1,7874,Kids Club|Safe|Room Service|Rooftop Lounge|Pet Friendly|Restaurant|Minibar|Spa|Kitchen|Cinema Room,4
H6501,Dorchester Collection Tower Brisbane,Brisbane,Downtown,27.9,132,3.1,1201,Hot Tub|Garden|24hr Front Desk|Wheelchair Accessible|Safe,9
H6502,One&Only City Hotel Abu Dhabi,Abu Dhabi,Business District,11.1,75,3.9,3865,Concierge|WiFi|Safe|Wheelchair Accessible|Restaurant|Tennis Court,72
H6503,ibis Tower Budapest,Budapest,Suburbs,17.2,208,4.1,7386,Airport Shuttle|Hot Tub|Bar|Beach Access|Coworking Space|Spa|Restaurant|Cinema Room|Wheelchair Accessible|WiFi|EV Charging,6
H6504,Four Seasons Airport Hotel Taipei,Taipei,Commercial Zone,8.9,30,2.5,854,Beach Access|Kids Club|Garden,74
H6505,Anantara Moscow Old Town Grand,Moscow,Old Town,2.9,205,4.3,5632,Gym|Hot Tub|Cinema Room|Wheelchair Accessible|24hr Front Desk|Pet Friendly|Minibar|Beach Access|Restaurant,38
H6506,Westin Bangkok Riverside Boutique Hotel,Bangkok,Riverside,25.2,280,4.1,7326,Restaurant|Garden|Rooftop Lounge|Balcony|Bar|Gym|Beach Access|Pool|Pet Friendly,53
H6507,Courtyard by Marriott Copenhagen Waterfront Resort,Copenhagen,Waterfront,19.6,80,4.3,3532,Restaurant|Concierge|Kids Club|Gym|Laundry|Yoga Studio,65
H6508,Shilla Adelaide Suburbs Beach Resort,Adelaide,Suburbs,26.2,481,3.7,3829,Wheelchair Accessible|Room Service|Minibar|Safe|Rooftop Lounge|Sauna|Balcony|Yoga Studio,22
H6509,Okura Barcelona Sarria Grand,Barcelona,Sarria,22.0,189,3.6,4800,Sauna|Pet Friendly|Coworking Space|Bar|Restaurant|Pool,46
H6510,Rocco Forte Plaza Raleigh,Raleigh,Airport Area,24.7,154,4.6,8981,Rooftop Lounge|Non-Smoking|Coworking Space|Gym|Concierge|Kitchen|Restaurant|Tennis Court,77
H6511,Paramount Airport Hotel Stockholm,Stockholm,Commercial Zone,0.6,634,4.3,11169,Bar|Pool|Golf Course|24hr Front Desk|Kitchen|Sauna|Laundry|Wheelchair Accessible|Minibar,79
H6512,Atlantis Lodge Jeddah,Jeddah,Commercial Zone,23.1,258,3.6,8135,Sauna|Business Center|Bar|Hot Tub|Golf Course|Tennis Court,9
H6513,Citadines Beijing Business District City Hotel,Beijing,Business District,5.0,484,4.6,2555,Breakfast Included|Golf Course|Concierge|Spa|Parking|Library|Sauna|Non-Smoking,38
H6514,Hyatt Beach Resort Jakarta,Jakarta,Airport Area,10.0,131,3.5,2349,Breakfast Included|Tennis Court|Hot Tub|Kids Club|WiFi|Beach Access|Laundry|Bar,28
H6515,Anantara Seattle Airport Area Airport Hotel,Seattle,Airport Area,23.6,483,3.6,458,Business Center|Rooftop Lounge|Safe|Concierge|Breakfast Included|24hr Front Desk|Cinema Room|WiFi|Garden|Minibar|Sauna,1
H6516,Address Hotels Chicago University Area Grand,Chicago,University Area,8.8,404,3.9,6125,Laundry|Garden|24hr Front Desk|Concierge|Hot Tub|Minibar|Golf Course|Coworking Space|Beach Access|Spa,20
H6517,Paramount Muscat Airport Area Boutique Hotel,Muscat,Airport Area,6.6,398,3.6,7693,Concierge|Coworking Space|Library|Airport Shuttle|Sauna|Safe,14
H6518,Hyatt Boutique Hotel Singapore,Singapore,Orchard,18.9,636,4.2,1683,Business Center|Kids Club|Concierge|Cinema Room|EV Charging|Room Service|Breakfast Included|Tennis Court|Laundry|Wheelchair Accessible|Gym|Minibar|Kitchen|Pet Friendly|24hr Front Desk,19
H6519,Kempinski Cancun City Center Lodge,Cancun,City Center,7.9,677,4.1,4939,Gym|Business Center|Laundry|Parking|Concierge|WiFi|Airport Shuttle|Cinema Room|EV Charging|Hot Tub|Kids Club|Rooftop Lounge|Balcony|Tennis Court|Safe|Restaurant,36
H6520,JW Marriott Resort Tampa,Tampa,City Center,22.4,154,3.8,1352,Parking|Non-Smoking|24hr Front Desk|Balcony|Room Service,34
H6521,COMO Inn Xi'an,Xi'an,University Area,14.5,147,4.1,3224,Minibar|Bar|Kids Club|Concierge|WiFi|Library|Hot Tub|Pool,18
H6522,Accor Palace Suva,Suva,Commercial Zone,19.4,469,4.0,7850,Laundry|Yoga Studio|Rooftop Lounge|Tennis Court|Concierge|WiFi|Wheelchair Accessible|24hr Front Desk|Pet Friendly,71
H6523,Meriton Cancun Commercial Zone Tower,Cancun,Commercial Zone,31.2,471,3.5,925,Gym|Business Center|Minibar|24hr Front Desk|Spa|EV Charging,46
H6524,NH Hotels Tel Aviv Old Town Suites,Tel Aviv,Old Town,21.5,179,3.0,3988,Breakfast Included|Tennis Court|Room Service|Safe|Kitchen,5
H6525,NH Hotels Airport Hotel Casablanca,Casablanca,Downtown,4.1,244,4.1,3813,Laundry|Non-Smoking|Parking|Pool|Yoga Studio|Golf Course|Pet Friendly|Business Center|24hr Front Desk|Rooftop Lounge,63
H6526,Kempinski Dar es Salaam University Area Grand,Dar es Salaam,University Area,16.6,78,3.3,2536,Hot Tub|Room Service|Concierge|Pet Friendly|Beach Access,67
H6527,Oaks Hotels City Hotel Amman,Amman,Airport Area,9.7,909,4.3,1782,Airport Shuttle|Gym|Golf Course|Pet Friendly|Safe|Pool|Spa|EV Charging|Beach Access|Parking|24hr Front Desk|Restaurant|Non-Smoking|Room Service|Library|Bar,44
H6528,Langham Collection Moscow,Moscow,Waterfront,8.2,417,4.3,918,Breakfast Included|Gym|Minibar|24hr Front Desk|WiFi|Sauna|Safe|Parking,6
H6529,Centara Hotel Munich,Munich,Suburbs,30.3,124,3.2,1981,Safe|Library|24hr Front Desk|Golf Course|Spa|Room Service,19
H6530,Ritz-Carlton Beach Resort Tel Aviv,Tel Aviv,Waterfront,3.4,461,4.1,10395,Hot Tub|EV Charging|Room Service|Golf Course|Non-Smoking|Pet Friendly|Airport Shuttle|Wheelchair Accessible,68
H6531,Movenpick San Francisco Union Square Plaza,San Francisco,Union Square,31.4,661,4.3,1413,Rooftop Lounge|Room Service|Breakfast Included|Library|Spa|Laundry|Pet Friendly|Yoga Studio|WiFi|Parking|Tennis Court|Minibar|Coworking Space|EV Charging|Sauna,51
H6532,Corinthia Grand Abu Dhabi,Abu Dhabi,Commercial Zone,23.6,245,4.7,5582,Sauna|Parking|Kids Club|Beach Access|Rooftop Lounge|Coworking Space|Pet Friendly|Bar|Laundry|Garden|Wheelchair Accessible|Pool,44
H6533,Hyatt Grand Madrid,Madrid,Airport Area,33.8,204,4.8,14930,Restaurant|Rooftop Lounge|Tennis Court|Breakfast Included|EV Charging|Concierge|Sauna|Kids Club|Pet Friendly|Safe|24hr Front Desk|Kitchen|Yoga Studio|Bar|Golf Course,43
H6534,Shilla Muscat University Area Lodge,Muscat,University Area,28.1,1094,4.5,8442,Garden|Minibar|Parking|Airport Shuttle|Laundry|Concierge|Restaurant|Cinema Room|24hr Front Desk|Beach Access|WiFi|Non-Smoking|Yoga Studio|Wheelchair Accessible|Pool|Kitchen,38
H6535,Lotte Hotel Mauritius,Mauritius,Suburbs,18.3,172,4.5,5114,Cinema Room|Yoga Studio|Garden|Laundry|Pet Friendly|Gym,45
H6536,Langham Plaza Kuwait City,Kuwait City,Old Town,8.1,276,3.9,4452,Minibar|Coworking Space|Rooftop Lounge|Breakfast Included|Tennis Court|Kitchen|Airport Shuttle,35
H6537,Best Western Residence Rome,Rome,EUR,21.0,200,3.6,3332,Gym|Rooftop Lounge|Golf Course|Beach Access|Parking|Library,63
H6538,Okura Collection San Diego,San Diego,Suburbs,25.1,163,4.2,6475,Wheelchair Accessible|Tennis Court|Airport Shuttle|Sauna|Concierge|Golf Course|Room Service|Non-Smoking|Bar|Restaurant,58
H6539,Accor Hotel Helsinki,Helsinki,Commercial Zone,2.3,475,3.9,2078,Rooftop Lounge|Business Center|Laundry|Sauna|EV Charging|Pool|Golf Course|Room Service|Kids Club|Balcony,14
H6540,Ramada Hotel Seoul,Seoul,Gangnam,28.1,188,3.6,447,Cinema Room|EV Charging|Parking|Kitchen,68
H6541,Melia Palace Melbourne,Melbourne,Old Town,12.7,248,4.3,5870,Golf Course|Gym|Room Service|Pet Friendly|Minibar|Breakfast Included|Rooftop Lounge|Wheelchair Accessible|EV Charging|Restaurant|Business Center|Beach Access,6
H6542,Kempinski Addis Ababa Business District Resort,Addis Ababa,Business District,8.5,490,4.1,12441,Spa|Balcony|Hot Tub|Library|Bar|Golf Course|Airport Shuttle|Coworking Space|Minibar|Laundry,25
H6543,Crowne Plaza London Notting Hill Tower,London,Notting Hill,2.7,1153,5.0,9374,Concierge|24hr Front Desk|Airport Shuttle|Business Center|Laundry|Rooftop Lounge|Spa|Minibar|Restaurant|Hot Tub|Golf Course,32
H6544,Rocco Forte Airport Hotel Bahrain,Bahrain,City Center,9.0,76,3.4,924,Rooftop Lounge|24hr Front Desk|WiFi|Breakfast Included,24
H6545,DoubleTree Beach Resort Tampa,Tampa,Airport Area,2.1,150,4.5,536,Restaurant|WiFi|Garden|Pool|Bar|Concierge|Spa|EV Charging|Gym|Library,44
H6546,Shilla St Louis Business District Lodge,St Louis,Business District,25.5,382,4.6,10942,Airport Shuttle|Non-Smoking|Concierge|Spa|Cinema Room|Rooftop Lounge|Minibar|Library|Bar|Kids Club,65
H6547,Pullman Hotel Casablanca,Casablanca,City Center,7.1,820,4.3,10777,Minibar|Yoga Studio|Pet Friendly|Golf Course|Wheelchair Accessible|Breakfast Included|Hot Tub|WiFi|Beach Access|24hr Front Desk|Balcony|Airport Shuttle,51
H6548,Citadines Mumbai Lower Parel Residence,Mumbai,Lower Parel,31.2,298,4.7,7220,EV Charging|Garden|Non-Smoking|Business Center|Breakfast Included|Library|Bar|Pool|Minibar,56
H6549,Westin Tower Riyadh,Riyadh,City Center,23.7,96,3.8,4306,Airport Shuttle|Golf Course|EV Charging|Gym|Pool|Room Service,64
H6550,Holiday Inn Lodge Ho Chi Minh City,Ho Chi Minh City,University Area,2.7,495,4.4,8957,Minibar|Room Service|Balcony|Restaurant|Beach Access|Airport Shuttle|Sauna|Spa|Wheelchair Accessible|Kids Club|Bar,51
H6551,Banyan Tree Christchurch Old Town Suites,Christchurch,Old Town,3.4,465,4.4,6089,Breakfast Included|Spa|Coworking Space|Kids Club|Yoga Studio|24hr Front Desk|Hot Tub|Restaurant|Bar|Concierge,72
H6552,Holiday Inn Chennai City Center Inn,Chennai,City Center,3.5,363,4.5,13782,Balcony|Kids Club|Pet Friendly|Hot Tub|Gym|Cinema Room|Airport Shuttle|Golf Course|WiFi|Business Center,51
H6553,Radisson Kathmandu Commercial Zone Resort,Kathmandu,Commercial Zone,29.7,254,3.5,4397,24hr Front Desk|Garden|Pool|Minibar|Beach Access|Gym|Laundry,9
H6554,Pan Pacific Helsinki Residential Area Airport Hotel,Helsinki,Residential Area,6.0,381,3.6,322,Laundry|Gym|EV Charging|Tennis Court|Spa|Balcony|Garden|Beach Access,12
H6555,Rotana Plaza Mumbai,Mumbai,Andheri,14.9,611,4.1,5974,Breakfast Included|Yoga Studio|EV Charging|Minibar|Cinema Room|Hot Tub|Kitchen|Coworking Space|Wheelchair Accessible|Airport Shuttle|Kids Club|Rooftop Lounge|WiFi|Parking|Spa,38
H6556,Hyatt Plaza Rome,Rome,EUR,7.4,165,3.1,733,Non-Smoking|Beach Access|Library|Business Center|Rooftop Lounge,61
H6557,Meriton Palace Bogota,Bogota,Airport Area,14.9,120,4.0,618,Minibar|Cinema Room|Parking|Room Service|Pet Friendly|WiFi|Kids Club|Gym,41
H6558,NH Hotels Madrid Old Town Hotel,Madrid,Old Town,21.9,1105,5.0,8202,Pool|Bar|Breakfast Included|Beach Access|EV Charging|Kitchen|Restaurant|Tennis Court|Sauna|Concierge|Safe|Wheelchair Accessible|Laundry|24hr Front Desk,43
H6559,Sofitel Dallas Old Town City Hotel,Dallas,Old Town,10.1,26,3.3,1567,Coworking Space|24hr Front Desk|Concierge,11
H6560,Ascott Airport Hotel Nashville,Nashville,Residential Area,10.4,427,4.0,3574,EV Charging|24hr Front Desk|Business Center|Gym|Bar|Airport Shuttle,68
H6561,W Hotel Detroit City Center Plaza,Detroit,City Center,1.1,325,4.7,11196,Tennis Court|Airport Shuttle|Library|Wheelchair Accessible|Yoga Studio|Pet Friendly|Sauna|Laundry|Breakfast Included|Rooftop Lounge|24hr Front Desk|Golf Course|Gym,41
H6562,Address Hotels Plaza St Louis,St Louis,Residential Area,26.0,109,4.2,2340,Room Service|Kitchen|Laundry|Non-Smoking|Rooftop Lounge|Cinema Room|WiFi|Wheelchair Accessible,24
H6563,Peninsula Hotel Xi'an,Xi'an,Commercial Zone,1.1,987,4.5,2064,Tennis Court|Hot Tub|Concierge|Parking|Breakfast Included|Bar|Kids Club|Sauna|Golf Course,29
H6564,St Regis Lodge Tampa,Tampa,Old Town,33.6,404,4.0,8702,Business Center|Gym|Wheelchair Accessible|Tennis Court|Room Service|24hr Front Desk|Balcony|Beach Access,71
H6565,InterContinental Hotel Sao Paulo,Sao Paulo,Waterfront,33.5,168,4.6,6542,Safe|EV Charging|Cinema Room|Spa|Business Center|Tennis Court|Pet Friendly|Pool|Golf Course|Gym|Garden,33
H6566,Dormy Inn Suites Cape Town,Cape Town,Commercial Zone,22.6,43,2.4,939,Garden|Cinema Room,28
